# Exported by NS Web Analytics on 2025-12-18 21:51:47
# CSV Version=0.1.0
deviceTime,latitude,longitude,altitude,speed,accuracy,missionId,recordNumber,sourceAddress,destinationAddress,bssid,beaconInterval,serviceSetType,ssid,supportedRates,extendedSupportedRates,cipherSuites,akmSuites,encryptionType,wps,channel,frequencyMhz,signalStrength,snr,nodeType,standard,passpoint,bandwidth,deviceSerialNumber,locationAge
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,453,,,c4:50:9c:e3:6c:83,,,christianskingdom,,,,,WPA3,false,133,0,-87,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,454,,,c6:50:9c:dc:6c:85,,,,,,,,WPA2,false,157,0,-72,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,455,,,c6:4f:d5:6a:b3:c6,,,Xfinity Mobile,,,,,WPA2,false,157,0,-65,0,,IEEE80211AX,true,MHZ_80,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,456,,,c6:50:9c:dc:6c:84,,,xfinitywifi,,,,,OPEN,false,157,0,-72,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,457,,,c4:4f:d5:71:b3:c3,,,mk2025,,,,,WPA3,false,69,0,-83,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,458,,,b4:63:6f:7b:6e:c8,,,yash wifi,,,,,WPA2,true,52,0,-44,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,459,,,bc:9a:8e:e7:b7:ac,,,NOOBZ ONLY,,,,,WPA2,true,132,0,-85,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,460,,,b4:63:6f:7b:6e:c4,,,yash wifi,,,,,WPA2,true,10,0,-37,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,461,,,b4:63:6f:7b:6e:c5,,,OCEANUS,,,,,WPA2,false,10,0,-36,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,462,,,bc:9a:8e:e7:b7:af,,,,,,,,WPA2,false,132,0,-85,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,463,,,1c:e8:9e:5b:e6:5f,,,[range]_E30AJT7113616R,,,,,WPA2,false,1,0,-51,0,,IEEE80211N,,MHZ_40,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,464,,,c6:50:9c:98:56:51,,,inigo0103,,,,,WPA2_WPA3,true,11,0,-53,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,465,,,c6:50:9c:d5:6c:81,,,christianskingdom,,,,,WPA2_WPA3,true,6,0,-57,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,466,,,00:04:ea:3d:7a:f4,,,DIRECT-88-HP Smart Tank 5100,,,,,WPA2,true,10,0,-62,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,467,,,f2:79:0a:4e:00:0d,,,Xfinity Mobile,,,,,WPA2,false,44,0,-63,0,,IEEE80211AX,true,MHZ_80,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,468,,,62:45:b9:0d:f6:47,,,,,,,,WEP,false,149,0,-69,0,,,,MHZ_20,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,469,,,bc:10:2f:f0:97:41,,,[range]_E30AJT7113758Z,,,,,WPA2,false,1,0,-79,0,,IEEE80211N,,MHZ_40,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,470,,,24:41:fe:85:dc:fe,,,Verizon_PL7VVB,,,,,WPA2,true,11,0,-36,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,471,,,c4:50:9c:a6:56:57,,,Xfinity Mobile,,,,,WPA2,false,69,0,-91,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,472,,,24:41:fe:85:dc:ff,,,Verizon_PL7VVB,,,,,WPA2,true,36,0,-40,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,473,,,90:d0:92:cb:5e:14,,,WhyWhyWIFI2.0,,,,,WPA2,true,10,0,-77,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,474,,,90:d0:92:cb:5e:15,,,WhyWhyWiFi_Guest,,,,,WPA2,false,10,0,-78,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,475,,,bc:9a:8e:e7:b7:a4,,,NOOBZ ONLY,,,,,WPA2,true,10,0,-61,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,476,,,1c:e8:9e:3a:c2:19,,,[range]_E30AJT7113501E,,,,,WPA2,false,1,0,-76,0,,IEEE80211N,,MHZ_40,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,477,,,c4:50:9c:a6:56:55,,,xfinitywifi,,,,,,false,69,0,-91,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,478,,,c4:50:9c:a6:56:53,,,inigo0103,,,,,WPA3,false,69,0,-91,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,279
2025-12-18T21:47:59.210079Z,42.152429,-88.025615,196.5,0,11,NS eb2c381c6eea8179 20251218-154456,479,,,bc:9a:8e:e7:b7:a8,,,NOOBZ ONLY,,,,,WPA2,true,52,0,-73,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,279
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,355,,,f8:79:0a:4e:00:0c,,,ermatov,,,,,WPA2,true,6,0,-47,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,356,,,f8:79:0a:4e:00:0d,,,ermatov,,,,,WPA2,true,44,0,-52,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,357,,,98:c8:54:a5:bf:45,,,Verizon_Q94DN7,,,,,WPA2,true,6,0,-79,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,358,,,48:e2:ad:d5:a1:bc,,,KR_MR,,,,,WPA2,true,157,0,-88,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,359,,,48:b4:24:21:88:e8,,,,,,,,OPEN,false,36,0,-72,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,360,,,48:b4:24:21:88:e6,,,NOOBZ ONLY,,,,,WPA2,false,36,0,-72,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,361,,,50:fd:d5:9b:9d:3a,,,[range]_E30AJT7113656F,,,,,WPA2,false,1,0,-62,0,,IEEE80211N,,MHZ_40,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,362,,,48:b4:24:21:88:e5,,,NOOBZ ONLY,,,,,WPA2,false,6,0,-64,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,363,,,ea:79:0a:4e:00:0d,,,xfinitywifi,,,,,OPEN,false,44,0,-52,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,364,,,48:b4:24:21:88:e4,,,,,,,,WPA3,false,36,0,-72,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,365,,,bc:10:2f:33:3b:ab,,,[range]_E30AJT7113590F,,,,,WPA2,false,1,0,-66,0,,IEEE80211N,,MHZ_40,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,366,,,c6:4f:d5:63:b3:c1,,,mk2025,,,,,WPA2_WPA3,true,11,0,-45,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,367,,,c6:4f:d5:63:b3:c6,,,,,,,,WPA2,false,11,0,-45,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,368,,,c6:50:9c:dc:6c:87,,,,,,,,WPA2,false,157,0,-72,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,369,,,c6:50:9c:dc:6c:86,,,Xfinity Mobile,,,,,WPA2,false,157,0,-77,0,,IEEE80211AX,true,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,370,,,c4:50:9c:e3:6c:87,,,Xfinity Mobile,,,,,WPA2,false,133,0,-86,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,371,,,b4:63:6f:7b:6e:cf,,,,,,,,WPA2,false,100,0,-47,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,372,,,c6:50:9c:9f:56:56,,,Xfinity Mobile,,,,,WPA2,false,44,0,-70,0,,IEEE80211AX,true,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,373,,,c4:50:9c:e3:6c:85,,,xfinitywifi,,,,,,false,133,0,-86,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,374,,,c6:50:9c:9f:56:54,,,xfinitywifi,,,,,OPEN,false,44,0,-62,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,375,,,b4:63:6f:7b:6e:cc,,,yash wifi,,,,,WPA2,true,100,0,-46,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,376,,,c6:50:9c:9f:56:52,,,inigo0103,,,,,WPA2_WPA3,true,44,0,-62,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,377,,,c6:4f:d5:4d:97:19,,,nash house,,,,,WPA2_WPA3,true,11,0,-84,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,378,,,c6:4f:d5:6a:b3:c4,,,xfinitywifi,,,,,OPEN,false,157,0,-59,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,379,,,c4:4f:d5:71:b3:c5,,,xfinitywifi,,,,,,false,69,0,-83,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,380,,,c4:4f:d5:71:b3:c6,,,,,,,,WPA3,false,69,0,-83,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,381,,,c6:4f:d5:6a:b3:c2,,,mk2025,,,,,WPA2_WPA3,true,157,0,-59,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,382,,,c4:4f:d5:71:b3:c7,,,Xfinity Mobile,,,,,WPA2,false,69,0,-83,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,383,,,c6:50:9c:dc:6c:82,,,christianskingdom,,,,,WPA2_WPA3,true,157,0,-71,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,384,,,c4:50:9c:e3:6c:83,,,christianskingdom,,,,,WPA3,false,133,0,-86,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,385,,,c6:50:9c:dc:6c:85,,,,,,,,WPA2,false,157,0,-71,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,386,,,c6:4f:d5:6a:b3:c6,,,Xfinity Mobile,,,,,WPA2,false,157,0,-65,0,,IEEE80211AX,true,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,387,,,c6:50:9c:dc:6c:84,,,xfinitywifi,,,,,OPEN,false,157,0,-72,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,388,,,c4:4f:d5:71:b3:c3,,,mk2025,,,,,WPA3,false,69,0,-83,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,389,,,b4:63:6f:7b:6e:c8,,,yash wifi,,,,,WPA2,true,52,0,-43,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,390,,,c6:50:9c:d5:6c:86,,,,,,,,WPA2,false,6,0,-56,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,391,,,bc:9a:8e:e7:b7:ac,,,NOOBZ ONLY,,,,,WPA2,true,132,0,-82,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,392,,,48:e2:ad:d5:a1:b8,,,KR_MR,,,,,WPA2,true,44,0,-85,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,393,,,b4:63:6f:7b:6e:c4,,,yash wifi,,,,,WPA2,true,10,0,-36,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,394,,,b4:63:6f:7b:6e:c5,,,OCEANUS,,,,,WPA2,false,10,0,-36,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,395,,,bc:9a:8e:e7:b7:af,,,,,,,,WPA2,false,132,0,-83,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,396,,,1c:e8:9e:5b:e6:5f,,,[range]_E30AJT7113616R,,,,,WPA2,false,1,0,-60,0,,IEEE80211N,,MHZ_40,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,397,,,c6:50:9c:98:56:51,,,inigo0103,,,,,WPA2_WPA3,true,11,0,-52,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,398,,,c6:50:9c:98:56:56,,,,,,,,WPA2,false,11,0,-52,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,399,,,c6:50:9c:d5:6c:81,,,christianskingdom,,,,,WPA2_WPA3,true,6,0,-56,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,400,,,c6:4f:d5:4d:97:1a,,,,,,,,WPA2,false,11,0,-85,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,401,,,00:04:ea:3d:7a:f4,,,DIRECT-88-HP Smart Tank 5100,,,,,WPA2,true,10,0,-63,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,402,,,c6:4f:d5:4d:97:1e,,,,,,,,WPA2,false,11,0,-82,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,403,,,f2:79:0a:4e:00:0d,,,Xfinity Mobile,,,,,WPA2,false,44,0,-62,0,,IEEE80211AX,true,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,404,,,62:45:b9:0d:f6:47,,,,,,,,WEP,false,149,0,-69,0,,,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,405,,,20:f3:75:cf:89:6f,,,Smith_House,,,,,WPA2,true,8,0,-84,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,406,,,bc:10:2f:f0:97:41,,,[range]_E30AJT7113758Z,,,,,WPA2,false,1,0,-81,0,,IEEE80211N,,MHZ_40,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,407,,,24:41:fe:85:dc:fe,,,Verizon_PL7VVB,,,,,WPA2,true,11,0,-37,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,408,,,26:41:fe:85:dd:02,,,,,,,,WPA3,false,37,0,-60,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,409,,,c4:50:9c:a6:56:57,,,Xfinity Mobile,,,,,WPA2,false,69,0,-90,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,410,,,24:41:fe:85:dc:ff,,,Verizon_PL7VVB,,,,,WPA2,true,36,0,-41,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,411,,,90:d0:92:cb:5e:14,,,WhyWhyWIFI2.0,,,,,WPA2,true,10,0,-76,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,412,,,90:d0:92:cb:5e:15,,,WhyWhyWiFi_Guest,,,,,WPA2,false,10,0,-77,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,413,,,c8:99:b2:b3:8a:af,,,Verizon_4LGV9T,,,,,WPA2,true,6,0,-85,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,414,,,ac:db:48:06:c0:52,,,kappa,,,,,WPA2,true,11,0,-82,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,415,,,bc:9a:8e:e7:b7:a4,,,NOOBZ ONLY,,,,,WPA2,true,10,0,-62,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,416,,,c4:50:9c:a6:56:55,,,xfinitywifi,,,,,,false,69,0,-90,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,417,,,c4:50:9c:a6:56:53,,,inigo0103,,,,,WPA3,false,69,0,-90,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,418,,,bc:9a:8e:e7:b7:a8,,,NOOBZ ONLY,,,,,WPA2,true,52,0,-75,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,1546
2025-12-18T21:47:44.47672Z,42.152431,-88.025617,186.6,0,4,NS eb2c381c6eea8179 20251218-154456,419,,,40:ca:63:cd:19:ee,,,[range]_E30AJT7113455N,,,,,WPA2,false,1,0,-81,0,,IEEE80211N,,MHZ_40,eb2c381c6eea8179,1546
2025-12-18T21:47:29.521098Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,294,,,f8:79:0a:4e:00:0c,,,ermatov,,,,,WPA2,true,6,0,-48,0,,IEEE80211AX,,MHZ_20,eb2c381c6eea8179,2590
2025-12-18T21:47:29.521098Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,295,,,f8:79:0a:4e:00:0d,,,ermatov,,,,,WPA2,true,44,0,-55,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,2590
2025-12-18T21:47:29.521098Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,296,,,98:c8:54:a5:bf:45,,,Verizon_Q94DN7,,,,,WPA2,true,6,0,-81,0,,IEEE80211N,,MHZ_20,eb2c381c6eea8179,2590
2025-12-18T21:47:29.521098Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,297,,,48:e2:ad:d5:a1:bc,,,KR_MR,,,,,WPA2,true,157,0,-85,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,2590
2025-12-18T21:47:29.521098Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,298,,,48:b4:24:21:88:e8,,,,,,,,OPEN,false,36,0,-72,0,,IEEE80211AX,,MHZ_160,eb2c381c6eea8179,2590
2025-12-18T21:47:29.521098Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,299,,,f6:79:0a:4e:00:0d,,,,,,,,WPA2,false,44,0,-55,0,,IEEE80211AX,,MHZ_80,eb2c381c6eea8179,2590
